"endTime","artistName","trackName","msPlayed","segPlayed","minPlayed","mesAño"
2019-01-22 16:45:00,"Johnny Cash","Personal Jesus",2016,2.016,0.03,"enero 19"
2019-01-22 16:49:00,"Johnny Cash","Personal Jesus",199240,199.24,3.32,"enero 19"
2019-01-22 16:53:00,"The Beach Boys","Good Vibrations - Remastered",219026,219.026,3.65,"enero 19"
2019-01-22 16:53:00,"Veet Vichara & Premanjali","Om Mani Padme Hum",35896,35.896,0.6,"enero 19"
2019-01-22 16:57:00,"Molotov","Chandwich A La Chichona",5180,5.18,0.09,"enero 19"
2019-01-22 16:57:00,"Molotov","Chandwich A La Chichona",1409,1.409,0.02,"enero 19"
2019-01-22 16:57:00,"Timbiriche","Ámame Hasta Con Los Dientes",1272,1.272,0.02,"enero 19"
2019-01-22 16:57:00,"Mariachi Vargas De Tecalitlan","La culebra",168133,168.133,2.8,"enero 19"
2019-01-22 16:57:00,"Arcade Fire","Modern Man",0,0,0,"enero 19"
2019-01-22 16:57:00,"Arcade Fire","Modern Man",3,0.003,0,"enero 19"
2019-01-22 16:57:00,"Interpol","C'mere",0,0,0,"enero 19"
2019-01-22 16:57:00,"Soda Stereo","Te Hacen Falta Vitaminas - Remasterizado 2007",380,0.38,0.01,"enero 19"
2019-01-22 16:57:00,"Soda Stereo","Te Hacen Falta Vitaminas - Remasterizado 2007",304,0.304,0.01,"enero 19"
2019-01-22 16:57:00,"Katy Perry","Firework",4432,4.432,0.07,"enero 19"
2019-01-22 16:57:00,"Nueva Tradición Kadampa Unión Internacional de Budismo Kadampa","Oración del Guru Fundador",46,0.046,0,"enero 19"
2019-01-22 16:57:00,"Nueva Tradición Kadampa Unión Internacional de Budismo Kadampa","Oración del Guru Fundador",0,0,0,"enero 19"
2019-01-22 16:57:00,"Natalia Lafourcade","Hasta la Raíz",2219,2.219,0.04,"enero 19"
2019-01-22 16:57:00,"Nueva Tradición Kadampa Unión Internacional de Budismo Kadampa","Oración Liberadora",307,0.307,0.01,"enero 19"
2019-01-22 16:57:00,"Nueva Tradición Kadampa Unión Internacional de Budismo Kadampa","Oración Liberadora",408,0.408,0.01,"enero 19"
2019-01-22 16:57:00,"Amy Winehouse","Back To Black",1653,1.653,0.03,"enero 19"
2019-01-22 16:57:00,"George Harrison","My Sweet Lord",1798,1.798,0.03,"enero 19"
2019-01-22 16:57:00,"Oasis","Married With Children",150,0.15,0,"enero 19"
2019-01-22 16:57:00,"Oasis","Married With Children",212,0.212,0,"enero 19"
2019-01-22 16:57:00,"Santana","Black Magic Woman / Gypsy Queen",2227,2.227,0.04,"enero 19"
2019-01-22 16:57:00,"Santana","Black Magic Woman / Gypsy Queen",2,0.002,0,"enero 19"
2019-01-22 16:57:00,"Timbiriche","Con Todos Menos Conmigo",115,0.115,0,"enero 19"
2019-01-22 16:57:00,"Timbiriche","Con Todos Menos Conmigo",1562,1.562,0.03,"enero 19"
2019-01-22 16:57:00,"Timbiriche","Con Todos Menos Conmigo",0,0,0,"enero 19"
2019-01-22 16:57:00,"Timbiriche","Besos De Ceniza",1404,1.404,0.02,"enero 19"
2019-01-22 17:01:00,"Molotov","Chandwich A La Chichona",208946,208.946,3.48,"enero 19"
2019-01-22 17:01:00,"Arcade Fire","Modern Man",6529,6.529,0.11,"enero 19"
2019-01-22 17:01:00,"Interpol","C'mere",2592,2.592,0.04,"enero 19"
2019-01-22 17:01:00,"Soda Stereo","Te Hacen Falta Vitaminas - Remasterizado 2007",5040,5.04,0.08,"enero 19"
2019-01-22 17:01:00,"Nueva Tradición Kadampa Unión Internacional de Budismo Kadampa","Oración Liberadora",2381,2.381,0.04,"enero 19"
2019-01-22 17:01:00,"Santana","Black Magic Woman / Gypsy Queen",2524,2.524,0.04,"enero 19"
2019-01-22 17:01:00,"Timbiriche","Con Todos Menos Conmigo",3342,3.342,0.06,"enero 19"
2019-01-22 17:04:00,"Arcade Fire","Everything Now",2079,2.079,0.03,"enero 19"
2019-01-22 17:04:00,"Nueva Tradición Kadampa Unión Internacional de Budismo Kadampa","Oración del Guru Fundador",3947,3.947,0.07,"enero 19"
2019-01-22 17:04:00,"Natalia Lafourcade","Hasta la Raíz",1713,1.713,0.03,"enero 19"
2019-01-22 17:04:00,"Oasis","Married With Children",191573,191.573,3.19,"enero 19"
2019-01-22 17:05:00,"Mecano","Ay Que Pesado",3251,3.251,0.05,"enero 19"
2019-01-22 17:05:00,"Elenco de Soy Luna","Tengo un corazón",1365,1.365,0.02,"enero 19"
2019-01-22 17:05:00,"Nick Cave & The Bad Seeds","Into My Arms - 2011 Remastered Version",6497,6.497,0.11,"enero 19"
2019-01-22 17:08:00,"Katy Perry","The One That Got Away",227333,227.333,3.79,"enero 19"
2019-01-22 17:09:00,"Nina Simone","Sinnerman - Live In New York/1965",1050,1.05,0.02,"enero 19"
2019-01-22 17:09:00,"Nina Simone","Sinnerman - Live In New York/1965",960,0.96,0.02,"enero 19"
2019-01-22 17:09:00,"Queen","Bohemian Rhapsody",1183,1.183,0.02,"enero 19"
2019-01-22 17:09:00,"Masters In France","Playin' With My Friends",1204,1.204,0.02,"enero 19"
2019-01-22 17:09:00,"Katy Perry","Hot N Cold",1213,1.213,0.02,"enero 19"
2019-01-22 17:09:00,"Foo Fighters","Best of You",1937,1.937,0.03,"enero 19"
2019-01-22 17:09:00,"Nina Simone","Ain't Got No - I Got Life (From the musical production ""Hair"") - Remastered",1585,1.585,0.03,"enero 19"
2019-01-22 17:09:00,"Reese Witherspoon","Venus - From ""Sing"" Original Motion Picture Soundtrack",1223,1.223,0.02,"enero 19"
2019-01-22 17:09:00,"Elenco de Soy Luna","Alas",4742,4.742,0.08,"enero 19"
2019-01-22 17:09:00,"Mecano","Maquillaje",1655,1.655,0.03,"enero 19"
2019-01-22 17:11:00,"Gwen Stefani","Hollaback Girl",17987,17.987,0.3,"enero 19"
2019-01-22 17:11:00,"Nina Simone","Ain't Got No - I Got Life (From the musical production ""Hair"") - Remastered",127800,127.8,2.13,"enero 19"
2019-01-22 17:14:00,"The Jam","Town Called Malice",173320,173.32,2.89,"enero 19"
2019-01-22 17:25:00,"Kinky","¿A Dónde Van Los Muertos?",66479,66.479,1.11,"enero 19"
2019-01-23 02:15:00,"Kinky","¿A Dónde Van Los Muertos?",6654,6.654,0.11,"enero 19"
2019-01-23 19:08:00,"Editors","Munich",226426,226.426,3.77,"enero 19"
2019-01-23 19:10:00,"The Smiths","Panic - 2011 Remaster",140506,140.506,2.34,"enero 19"
2019-01-23 19:14:00,"Pixies","Where Is My Mind?",236973,236.973,3.95,"enero 19"
2019-01-23 19:18:00,"Arcade Fire","Haiti",247306,247.306,4.12,"enero 19"
2019-01-23 19:21:00,"Placebo","The Bitter End",190573,190.573,3.18,"enero 19"
2019-01-23 21:18:00,"The Strokes","You Only Live Once",80,0.08,0,"enero 19"
2019-01-23 21:18:00,"Hot Hot Heat","Bandages",180513,180.513,3.01,"enero 19"
2019-01-23 21:18:00,"Manic Street Preachers","Sequels of Forgotten Wars",2440,2.44,0.04,"enero 19"
2019-01-23 21:20:00,"The Zutons","Confusion",59130,59.13,0.99,"enero 19"
2019-01-23 21:26:00,"Dave Holland and Pepe Habichuela","Hands (Fandango De Huelva)",360613,360.613,6.01,"enero 19"
2019-01-23 21:31:00,"Dave Holland and Pepe Habichuela","Subi La Cuesta (Tangos)",303000,303,5.05,"enero 19"
2019-01-23 22:44:00,"Dave Holland and Pepe Habichuela","Camaron (Taranta)",344493,344.493,5.74,"enero 19"
2019-01-23 22:52:00,"Dave Holland and Pepe Habichuela","The Whirling Dervish",454866,454.866,7.58,"enero 19"
2019-01-23 22:55:00,"Dave Holland and Pepe Habichuela","Yesqueros (Media Granaina)",204200,204.2,3.4,"enero 19"
2019-01-23 23:01:00,"Dave Holland and Pepe Habichuela","El Ritmo Me Lleva (Rumba)",354333,354.333,5.91,"enero 19"
2019-01-26 04:00:00,"Dave Holland and Pepe Habichuela","Bailaor (Seguiriya Cabal)",114683,114.683,1.91,"enero 19"
2019-01-26 15:14:00,"Kinky","¿A Dónde Van Los Muertos?",39075,39.075,0.65,"enero 19"
2019-01-26 15:22:00,"The Roots","Star/Pointro",396951,396.951,6.62,"enero 19"
2019-01-26 15:26:00,"Eminem","Cleanin' Out My Closet",4931,4.931,0.08,"enero 19"
2019-01-26 15:26:00,"Kanye West","Ghost Town",271386,271.386,4.52,"enero 19"
2019-01-26 15:26:00,"Dan Le Sac vs Scroobius Pip","Letter From God To Man",3614,3.614,0.06,"enero 19"
2019-01-26 15:26:00,"Nach","Efectos Vocales",1791,1.791,0.03,"enero 19"
2019-01-26 15:26:00,"Dan Le Sac vs Scroobius Pip","Back From Hell",1653,1.653,0.03,"enero 19"
2019-01-26 15:27:00,"Lil Wayne","6 Foot 7 Foot",2254,2.254,0.04,"enero 19"
2019-01-26 15:27:00,"50 Cent","First Date",2772,2.772,0.05,"enero 19"
2019-01-26 15:30:00,"Kero One","In All the Wrong Places",9204,9.204,0.15,"enero 19"
2019-01-26 15:30:00,"JAY-Z","Ni**as In Paris",219320,219.32,3.66,"enero 19"
2019-01-26 15:34:00,"A$AP Rocky","A$AP Forever",233061,233.061,3.88,"enero 19"
2019-01-26 15:41:00,"Lupe Fiasco","Go Go Gadget Flow",2829,2.829,0.05,"enero 19"
2019-01-26 15:41:00,"50 Cent","In Da Club",77305,77.305,1.29,"enero 19"
2019-01-26 15:41:00,"JAY-Z","99 Problems",6375,6.375,0.11,"enero 19"
2019-01-26 15:43:00,"Lil Wayne","6 Foot 7 Foot",2248,2.248,0.04,"enero 19"
2019-01-26 15:43:00,"D-Why","One Day",86253,86.253,1.44,"enero 19"
2019-01-26 15:43:00,"Kanye West","Heard 'Em Say",14818,14.818,0.25,"enero 19"
2019-01-26 15:43:00,"Kanye West","Flashing Lights",2644,2.644,0.04,"enero 19"
2019-01-26 15:43:00,"Kanye West","Stronger",2356,2.356,0.04,"enero 19"
2019-01-26 15:43:00,"Lil Wayne","A Milli",4126,4.126,0.07,"enero 19"
2019-01-26 15:43:00,"Kanye West","Blood On The Leaves",2633,2.633,0.04,"enero 19"
2019-01-26 15:45:00,"Nach","Anochece / Manifiesto",5921,5.921,0.1,"enero 19"
2019-01-26 15:45:00,"A-F-R-O","Code #829",133609,133.609,2.23,"enero 19"
2019-01-26 15:58:00,"Eminem","Like Toy Soldiers",31760,31.76,0.53,"enero 19"
2019-01-26 16:07:00,"Eminem","Like Toy Soldiers",147836,147.836,2.46,"enero 19"
2019-01-26 19:04:00,"Elenco de Soy Luna","¿Cómo Me Ves?",24000,24,0.4,"enero 19"
2019-01-26 19:04:00,"Nick Cave","Suzanne",282227,282.227,4.7,"enero 19"
2019-01-26 19:08:00,"Katy Perry","Dark Horse",215672,215.672,3.59,"enero 19"
2019-01-26 19:10:00,"Soda Stereo","Mi Novia Tiene Bíceps - Remasterizado 2007",145533,145.533,2.43,"enero 19"
2019-01-26 19:17:00,"Teddy Thompson","The Future",411547,411.547,6.86,"enero 19"
2019-01-26 19:21:00,"Sonido Gallo Negro","Santa Barbara",238360,238.36,3.97,"enero 19"
2019-01-26 19:24:00,"Johnny Cash","Personal Jesus",199240,199.24,3.32,"enero 19"
2019-01-26 19:29:00,"Molotov","Here We Kum - MTV Unplugged",290293,290.293,4.84,"enero 19"
2019-01-26 19:34:00,"Mecano","Maquillaje",100000,100,1.67,"enero 19"
2019-01-26 19:35:00,"Timbiriche","Acelerar",3140,3.14,0.05,"enero 19"
2019-01-26 19:35:00,"Mecano","Maquillaje",52600,52.6,0.88,"enero 19"
2019-01-26 19:39:00,"Jarvis Cocker","I Can't Forget",223226,223.226,3.72,"enero 19"
2019-01-26 19:41:00,"Nina Simone","I Put A Spell On You",155026,155.026,2.58,"enero 19"
2019-01-26 19:41:00,"The White Stripes","You've Got Her In Your Pocket",3119,3.119,0.05,"enero 19"
2019-01-26 19:41:00,"KC & The Sunshine Band","(Shake, Shake, Shake) Shake Your Booty",4804,4.804,0.08,"enero 19"
2019-01-26 19:45:00,"Rufus Wainwright","Hallelujah",251586,251.586,4.19,"enero 19"
2019-01-26 19:51:00,"Arcade Fire","Neighborhood #3 (Power Out)",312906,312.906,5.22,"enero 19"
2019-01-26 19:55:00,"Los Bukis","Acepto Mi Derrota",249880,249.88,4.16,"enero 19"
2019-01-26 19:55:00,"Queen","Somebody To Love",3709,3.709,0.06,"enero 19"
2019-01-26 19:55:00,"Soda Stereo","Persiana Americana - Remasterizado 2007",2612,2.612,0.04,"enero 19"
2019-01-26 19:58:00,"John Travolta","Greased Lightnin' - From “Grease” Soundtrack",193066,193.066,3.22,"enero 19"
2019-01-26 20:04:00,"Arcade Fire","Wake Up",335333,335.333,5.59,"enero 19"
2019-01-26 20:08:00,"Arcade Fire","Ready to Start",255893,255.893,4.26,"enero 19"
2019-01-26 20:28:00,"The Chemical Brothers","The Golden Path",23096,23.096,0.38,"enero 19"
2019-01-27 03:54:00,"The Chemical Brothers","The Golden Path",265459,265.459,4.42,"enero 19"
2019-01-27 03:55:00,"Timbiriche","Si No Es Ahora",9731,9.731,0.16,"enero 19"
2019-01-27 03:59:00,"Elenco de Soy Luna","Chicas así",4973,4.973,0.08,"enero 19"
2019-01-27 03:59:00,"Rufus Wainwright","Everybody Knows",270813,270.813,4.51,"enero 19"
2019-01-27 03:59:00,"Elenco de Soy Luna","La Vida es un Sueño",347,0.347,0.01,"enero 19"
2019-01-27 04:03:00,"Selena Gomez","Bad Liar",214647,214.647,3.58,"enero 19"
2019-01-27 04:10:00,"Buena Vista Social Club","El Cuarto de Tula",445426,445.426,7.42,"enero 19"
2019-01-27 04:15:00,"Arcade Fire","The Suburbs",315200,315.2,5.25,"enero 19"
2019-01-27 04:18:00,"The Beach Boys","Wouldn't It Be Nice - Stereo Mix",153173,153.173,2.55,"enero 19"
2019-01-27 04:23:00,"Arcade Fire","Neighborhood #1 (Tunnels)",288333,288.333,4.81,"enero 19"
2019-01-27 04:27:00,"Katy Perry","Roar",223546,223.546,3.73,"enero 19"
2019-01-27 04:32:00,"Arcade Fire","No Cars Go",343626,343.626,5.73,"enero 19"
2019-01-27 04:36:00,"The Smiths","There Is a Light That Never Goes Out - 2011 Remaster",222052,222.052,3.7,"enero 19"
2019-01-27 14:28:00,"The Smiths","There Is a Light That Never Goes Out - 2011 Remaster",22535,22.535,0.38,"enero 19"
2019-01-27 14:29:00,"Skabeche","To My Lunch (Tainy Remix)",17269,17.269,0.29,"enero 19"
2019-01-27 14:33:00,"Elenco de Soy Luna","A rodar mi vida",2419,2.419,0.04,"enero 19"
2019-01-27 14:33:00,"DLD","Todo Cuenta",232120,232.12,3.87,"enero 19"
2019-01-27 14:36:00,"Fobia","El Diablo",215413,215.413,3.59,"enero 19"
2019-01-27 14:40:00,"Johnny Cash","Hurt",216533,216.533,3.61,"enero 19"
2019-01-27 14:42:00,"Sonido Gallo Negro","Caballito Nocturno",140600,140.6,2.34,"enero 19"
2019-01-27 14:46:00,"Fobia","No Eres Yo",241226,241.226,4.02,"enero 19"
2019-01-27 14:51:00,"DLD","Mi Vida",282760,282.76,4.71,"enero 19"
2019-01-27 14:55:00,"Fobia","Hoy Tengo Miedo",270533,270.533,4.51,"enero 19"
2019-01-27 14:59:00,"Residente","Somos Anormales",218266,218.266,3.64,"enero 19"
2019-01-27 15:02:00,"Ray Charles","Mess Around",160226,160.226,2.67,"enero 19"
2019-01-27 15:08:00,"Michael Jackson","Thriller",357266,357.266,5.95,"enero 19"
2019-01-27 15:11:00,"Taylor Swift","Shake It Off",175267,175.267,2.92,"enero 19"
2019-01-27 17:30:00,"Elenco de Soy Luna","Fush, ¡Te Vas!",4611,4.611,0.08,"enero 19"
2019-01-27 17:30:00,"Taylor Swift","Shake It Off",39452,39.452,0.66,"enero 19"
2019-01-27 17:34:00,"Lorde","Writer In The Dark",216610,216.61,3.61,"enero 19"
2019-01-27 17:35:00,"Lorde","Writer In The Dark",1025,1.025,0.02,"enero 19"
2019-01-27 17:35:00,"Elenco de Soy Luna","Fush, ¡Te Vas!",1270,1.27,0.02,"enero 19"
2019-01-27 17:35:00,"Dwayne Johnson","You're Welcome",44425,44.425,0.74,"enero 19"
2019-01-27 17:38:00,"Lorde","Writer In The Dark",216610,216.61,3.61,"enero 19"
2019-01-27 17:38:00,"Dwayne Johnson","You're Welcome",4391,4.391,0.07,"enero 19"
2019-01-27 17:42:00,"Queen","Under Pressure",237520,237.52,3.96,"enero 19"
2019-01-27 17:47:00,"Inspector","Es Por Ti",20587,20.587,0.34,"enero 19"
2019-01-27 17:47:00,"Chuck Berry","Johnny B. Goode",2021,2.021,0.03,"enero 19"
2019-01-27 17:47:00,"Caifanes","Estás Dormida",218200,218.2,3.64,"enero 19"
2019-01-27 17:47:00,"Los Loud Jets","Hermosa Laura",5705,5.705,0.1,"enero 19"
2019-01-27 17:48:00,"Kabah","La Calle De Las Sirenas",2429,2.429,0.04,"enero 19"
2019-01-27 17:48:00,"Timbiriche","Ámame Hasta Con Los Dientes",2569,2.569,0.04,"enero 19"
2019-01-27 17:48:00,"Los Teen Tops","La Suegra (Mother in Law)",2677,2.677,0.04,"enero 19"
2019-01-27 17:48:00,"Taron Egerton","I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",5245,5.245,0.09,"enero 19"
2019-01-27 17:50:00,"Soda Stereo","Te Hacen Falta Vitaminas - Remasterizado 2007",158293,158.293,2.64,"enero 19"
2019-01-27 17:52:00,"Interpol","C'mere",109014,109.014,1.82,"enero 19"
2019-01-28 02:34:00,"Stan Getz","The Girl From Ipanema - Stereo Version",320251,320.251,5.34,"enero 19"
2019-01-28 02:37:00,"Clara Nunes","Coração Leviano",180693,180.693,3.01,"enero 19"
2019-01-28 02:40:00,"Clara Nunes","Juízo Final",173866,173.866,2.9,"enero 19"
2019-01-28 02:43:00,"Vinícius de Moraes","Carta Ao Tom 74",161426,161.426,2.69,"enero 19"
2019-01-28 02:46:00,"João Donato","Manha de Carnaval",186409,186.409,3.11,"enero 19"
2019-01-28 02:47:00,"Francesco Buzzurro","Chega De Saudade",91753,91.753,1.53,"enero 19"
2019-01-28 03:26:00,"Francesco Buzzurro","Chega De Saudade",8151,8.151,0.14,"enero 19"
2019-01-28 22:35:00,"Francesco Buzzurro","Chega De Saudade",47305,47.305,0.79,"enero 19"
2019-01-28 22:40:00,"Silvio Rodríguez","La Familia, la Propiedad Privada y el Amor",3121,3.121,0.05,"enero 19"
2019-01-28 22:40:00,"The Beatles","A Day In The Life - Remastered 2009",19447,19.447,0.32,"enero 19"
2019-01-28 22:40:00,"Nick Cave","Suzanne",282226,282.226,4.7,"enero 19"
2019-01-28 22:40:00,"George Harrison","My Sweet Lord",2690,2.69,0.04,"enero 19"
2019-01-28 22:44:00,"The Beach Boys","Good Vibrations - Remastered",219026,219.026,3.65,"enero 19"
2019-01-28 22:44:00,"Molotov","Chandwich A La Chichona",33745,33.745,0.56,"enero 19"
2019-01-28 23:04:00,"Molotov","Chandwich A La Chichona",175202,175.202,2.92,"enero 19"
2019-01-28 23:17:00,"Los Amigos Invisibles","Mentiras",161996,161.996,2.7,"enero 19"
2019-01-28 23:53:00,"Los Amigos Invisibles","Mentiras",28009,28.009,0.47,"enero 19"
2019-01-28 23:56:00,"Veet Vichara & Premanjali","Om Mani Padme Hum",1768,1.768,0.03,"enero 19"
2019-01-28 23:56:00,"The Spencer Davis Group","Gimme Some Lovin' - Single Mix",1996,1.996,0.03,"enero 19"
2019-01-28 23:56:00,"Elenco de Soy Luna","Tengo un corazón",1600,1.6,0.03,"enero 19"
2019-01-28 23:56:00,"Mariachi Vargas De Tecalitlan","La culebra",168133,168.133,2.8,"enero 19"
2019-01-28 23:56:00,"Arcade Fire","Modern Man",2191,2.191,0.04,"enero 19"
2019-01-28 23:56:00,"Arcade Fire","Everything Now",1893,1.893,0.03,"enero 19"
2019-01-28 23:56:00,"Katy Perry","Firework",1810,1.81,0.03,"enero 19"
2019-01-28 23:56:00,"Foo Fighters","Best of You",1793,1.793,0.03,"enero 19"
2019-01-28 23:56:00,"Elenco de Soy Luna","Alas",2577,2.577,0.04,"enero 19"
2019-01-28 23:56:00,"Elenco de Soy Luna","Prófugos",1808,1.808,0.03,"enero 19"
2019-01-28 23:56:00,"Timbiriche","Con Todos Menos Conmigo",3475,3.475,0.06,"enero 19"
2019-01-28 23:56:00,"Timbiriche","Besos De Ceniza",1819,1.819,0.03,"enero 19"
2019-01-28 23:57:00,"The Jam","Town Called Malice",2964,2.964,0.05,"enero 19"
2019-01-29 00:11:00,"Teddy Thompson","The Future",282478,282.478,4.71,"enero 19"
2019-01-29 00:35:00,"Teddy Thompson","The Future",130525,130.525,2.18,"enero 19"
2019-01-29 00:38:00,"Masters In France","Playin' with My Friends",169772,169.772,2.83,"enero 19"
2019-01-29 00:39:00,"Katy Perry","Hot N Cold",51639,51.639,0.86,"enero 19"
2019-01-29 02:24:00,"Elis Regina","Águas De Março",211333,211.333,3.52,"enero 19"
2019-01-29 02:29:00,"Gilberto Gil","Você e Eu",292619,292.619,4.88,"enero 19"
2019-01-29 02:30:00,"Elis Regina","Terra de ninguém",91766,91.766,1.53,"enero 19"
2019-01-29 02:33:00,"Marcos Valle","Samba De Verão",150838,150.838,2.51,"enero 19"
2019-01-29 02:36:00,"Clara Nunes","Conto De Areia",222354,222.354,3.71,"enero 19"
2019-01-29 02:39:00,"Miúcha","Pela Luz dos Olhos Teus - Bonus Track",164160,164.16,2.74,"enero 19"
2019-01-29 02:57:00,"Casuarina","Formiga Miúda",140062,140.062,2.33,"enero 19"
2019-01-29 18:57:00,"Casuarina","Formiga Miúda",50072,50.072,0.83,"enero 19"
2019-01-29 19:01:00,"Kanye West","Ghost Town",271386,271.386,4.52,"enero 19"
2019-01-29 19:05:00,"Eminem","Shake That",3692,3.692,0.06,"enero 19"
2019-01-29 19:05:00,"Macklemore & Ryan Lewis","Thrift Shop (feat. Wanz)",169526,169.526,2.83,"enero 19"
2019-01-29 19:07:00,"Kendrick Lamar","For Free? - Interlude",130893,130.893,2.18,"enero 19"
2019-01-29 19:12:00,"Eminem","Lose Yourself - Soundtrack Version",312707,312.707,5.21,"enero 19"
2019-01-29 19:16:00,"Lupe Fiasco","Daydreamin' (feat. Jill Scott)",234290,234.29,3.9,"enero 19"
2019-01-29 19:18:00,"Gil Scott-Heron","The Revolution Will Not Be Televised",0,0,0,"enero 19"
2019-01-29 19:18:00,"Nas","Hip Hop Is Dead",121459,121.459,2.02,"enero 19"
2019-01-29 19:23:00,"Rick Ross","Sanctified",289626,289.626,4.83,"enero 19"
2019-01-29 19:24:00,"Lupe Fiasco","The Coolest",62211,62.211,1.04,"enero 19"
2019-01-29 21:18:00,"Kanye West","Bound 2",4216,4.216,0.07,"enero 19"
2019-01-29 21:31:00,"Dan Le Sac vs Scroobius Pip","Thou Shalt Always Kill",22697,22.697,0.38,"enero 19"
2019-01-29 21:31:00,"Macklemore & Ryan Lewis","White Privilege II (feat. Jamila Woods)",525747,525.747,8.76,"enero 19"
2019-01-30 02:58:00,"Stan Getz","The Girl From Ipanema - Stereo Version",320251,320.251,5.34,"enero 19"
2019-01-30 03:01:00,"Toninho Geraes","Alma Boêmia",205533,205.533,3.43,"enero 19"
2019-01-30 03:04:00,"Beth Carvalho","Folhas Secas",133693,133.693,2.23,"enero 19"
2019-01-30 03:07:00,"Beth Carvalho","Dança da Solidão",169266,169.266,2.82,"enero 19"
2019-01-30 03:10:00,"Andy Williams","Music to Watch Girls By - Studio Rio Version",181117,181.117,3.02,"enero 19"
2019-01-30 03:22:00,"João Gilberto","Desafinado",50603,50.603,0.84,"enero 19"
2019-01-31 00:20:00,"Molotov","Oleré Y Oleré Y Oleré El UHU - MTV Unplugged",10860,10.86,0.18,"enero 19"
2019-01-31 02:33:00,"Molotov","Voto Latino - MTV Unplugged",5123,5.123,0.09,"enero 19"
2019-01-31 02:33:00,"Molotov","Amateur (Rock Me Amadeus) - MTV Unplugged",2432,2.432,0.04,"enero 19"
2019-01-31 02:33:00,"Molotov","Marciano (I Turned Into A Martian) - MTV Unplugged",4255,4.255,0.07,"enero 19"
2019-01-31 02:33:00,"Molotov","Hit Me - MTV Unplugged",2258,2.258,0.04,"enero 19"
2019-01-31 02:33:00,"Molotov","DDT - MTV Unplugged",4224,4.224,0.07,"enero 19"
2019-01-31 02:33:00,"Molotov","Oleré Y Oleré Y Oleré El UHU - MTV Unplugged",177113,177.113,2.95,"enero 19"
2019-01-31 02:33:00,"Molotov","Gimme Tha Power - MTV Unplugged",1777,1.777,0.03,"enero 19"
2019-01-31 02:34:00,"Molotov","Parásito - MTV Unplugged",1908,1.908,0.03,"enero 19"
2019-01-31 02:34:00,"Molotov","Frijolero - MTV Unplugged",1834,1.834,0.03,"enero 19"
2019-01-31 02:34:00,"Molotov","Puto - MTV Unplugged",1818,1.818,0.03,"enero 19"
